time,hmd rotation
14:49:55:813,-0.08123779
14:49:55:820,-0.08062744
14:49:55:829,-0.07971191
14:49:55:839,-0.07955933
14:49:55:846,-0.07949829
14:49:55:854,-0.07977295
14:49:55:864,-0.08114624
14:49:55:872,-0.08184814
14:49:55:879,-0.08203125
14:49:55:886,-0.08322144
14:49:55:895,-0.08389282
14:49:55:904,-0.08447266
14:49:55:912,-0.08529663
14:49:55:921,-0.08474731
14:49:55:929,-0.08529663
14:49:55:937,-0.08627319
14:49:55:945,-0.08605957
14:49:55:953,-0.08648682
14:49:55:962,-0.08557129
14:49:55:970,-0.08575439
14:49:55:980,-0.08660889
14:49:55:987,-0.08633423
14:49:55:997,-0.08609009
14:49:56:005,-0.08660889
14:49:56:013,-0.08612061
14:49:56:020,-0.0864563
14:49:56:031,-0.08557129
14:49:56:040,-0.08432007
14:49:56:051,-0.08392334
14:49:56:060,-0.08383179
14:49:56:068,-0.08361816
14:49:56:075,-0.08242798
14:49:56:086,-0.0836792
14:49:56:094,-0.08477783
14:49:56:102,-0.08499146
14:49:56:111,-0.08538818
14:49:56:121,-0.08441162
14:49:56:129,-0.08499146
14:49:56:138,-0.08374023
14:49:56:147,-0.08407593
14:49:56:155,-0.08258057
14:49:56:165,-0.08172607
14:49:56:175,-0.08071899
14:49:56:183,-0.07983398
14:49:56:191,-0.08035278
14:49:56:200,-0.08007813
14:49:56:208,-0.07928467
14:49:56:216,-0.07965088
14:49:56:227,-0.07928467
14:49:56:234,-0.07940674
14:49:56:242,-0.07781982
14:49:56:250,-0.07800293
14:49:56:257,-0.07775879
14:49:56:266,-0.0776062
14:49:56:273,-0.07730103
14:49:56:283,-0.07730103
14:49:56:291,-0.07687378
14:49:56:300,-0.07714844
14:49:56:308,-0.07611084
14:49:56:317,-0.07623291
14:49:56:325,-0.07635498
14:49:56:336,-0.07653809
14:49:56:345,-0.07589722
14:49:56:355,-0.07611084
14:49:56:365,-0.07669067
14:49:56:374,-0.07678223
14:49:56:384,-0.07788086
14:49:56:396,-0.07818604
14:49:56:404,-0.07809448
14:49:56:414,-0.07849121
14:49:56:424,-0.07876587
14:49:56:433,-0.07827759
14:49:56:444,-0.07791138
14:49:56:452,-0.0765686
14:49:56:464,-0.0763855
14:49:56:472,-0.07666016
14:49:56:482,-0.07672119
14:49:56:490,-0.0763855
14:49:56:500,-0.07693481
14:49:56:509,-0.07684326
14:49:56:520,-0.07647705
14:49:56:529,-0.0763855
14:49:56:538,-0.07592773
14:49:56:547,-0.07568359
14:49:56:556,-0.07504272
14:49:56:564,-0.07476807
14:49:56:572,-0.07473755
14:49:56:585,-0.07415771
14:49:56:593,-0.07406616
14:49:56:603,-0.07424927
14:49:56:611,-0.07397461
14:49:56:618,-0.07321167
14:49:56:627,-0.07293701
14:49:56:636,-0.07266235
14:49:56:646,-0.07202148
14:49:56:653,-0.0725708
14:49:56:662,-0.07223511
14:49:56:671,-0.07299805
14:49:56:679,-0.07189941
14:49:56:686,-0.07284546
14:49:56:696,-0.07214355
14:49:56:706,-0.07263184
14:49:56:714,-0.07263184
14:49:56:724,-0.07226563
14:49:56:731,-0.07244873
14:49:56:739,-0.07116699
14:49:56:749,-0.07107544
14:49:56:757,-0.07052612
14:49:56:767,-0.06997681
14:49:56:774,-0.07019043
14:49:56:783,-0.06915283
14:49:56:791,-0.06982422
14:49:56:798,-0.07034302
14:49:56:807,-0.06906128
14:49:56:815,-0.06918335
14:49:56:825,-0.06890869
14:49:56:833,-0.06817627
14:49:56:842,-0.06832886
14:49:56:849,-0.06811523
14:49:56:857,-0.06790161
14:49:56:866,-0.06674194
14:49:56:874,-0.06686401
14:49:56:883,-0.06710815
14:49:56:890,-0.0668335
14:49:56:898,-0.0670166
14:49:56:907,-0.06643677
14:49:56:917,-0.06576538
14:49:56:926,-0.06512451
14:49:56:934,-0.06546021
14:49:56:942,-0.06530762
14:49:56:949,-0.06546021
14:49:56:959,-0.06494141
14:49:56:968,-0.06570435
14:49:56:978,-0.0657959
14:49:56:987,-0.06524658
14:49:56:996,-0.06619263
14:49:57:004,-0.06503296
14:49:57:012,-0.065979
14:49:57:020,-0.06497192
14:49:57:027,-0.06500244
14:49:57:038,-0.06539917
14:49:57:047,-0.06539917
14:49:57:054,-0.06637573
14:49:57:062,-0.06628418
14:49:57:071,-0.06637573
14:49:57:079,-0.06582642
14:49:57:090,-0.06549072
14:49:57:100,-0.06512451
14:49:57:109,-0.06237793
14:49:57:117,-0.06231689
14:49:57:125,-0.0602417
14:49:57:134,-0.05905151
14:49:57:142,-0.05880737
14:49:57:150,-0.05789185
14:49:57:161,-0.0579834
14:49:57:170,-0.05715942
14:49:57:178,-0.05609131
14:49:57:186,-0.05487061
14:49:57:194,-0.05392456
14:49:57:201,-0.05361938
14:49:57:211,-0.05258179
14:49:57:221,-0.05230713
14:49:57:231,-0.05303955
14:49:57:241,-0.05160522
14:49:57:248,-0.05276489
14:49:57:256,-0.05273438
14:49:57:265,-0.05184937
14:49:57:274,-0.0524292
14:49:57:282,-0.0513916
14:49:57:290,-0.05117798
14:49:57:300,-0.0513916
14:49:57:309,-0.05075073
14:49:57:316,-0.05142212
14:49:57:325,-0.05136108
14:49:57:333,-0.05249023
14:49:57:340,-0.05429077
14:49:57:352,-0.05245972
14:49:57:361,-0.05316162
14:49:57:371,-0.05163574
14:49:57:380,-0.0512085
14:49:57:389,-0.05038452
14:49:57:396,-0.04907227
14:49:57:406,-0.04901123
14:49:57:413,-0.04776001
14:49:57:421,-0.04779053
14:49:57:432,-0.04650879
14:49:57:440,-0.04678345
14:49:57:449,-0.04598999
14:49:57:460,-0.04571533
14:49:57:469,-0.04705811
14:49:57:476,-0.04812622
14:49:57:486,-0.04760742
14:49:57:496,-0.04797363
14:49:57:504,-0.04660034
14:49:57:513,-0.04446411
14:49:57:522,-0.04196167
14:49:57:534,-0.04138184
14:49:57:542,-0.0401001
14:49:57:552,-0.03961182
14:49:57:560,-0.03979492
14:49:57:567,-0.03967285
14:49:57:574,-0.03903198
14:49:57:585,-0.03903198
14:49:57:593,-0.03793335
14:49:57:601,-0.03671265
14:49:57:609,-0.0355835
14:49:57:618,-0.03396606
14:49:57:626,-0.03308105
14:49:57:634,-0.03057861
14:49:57:643,-0.02954102
14:49:57:652,-0.02905273
14:49:57:660,-0.02871704
14:49:57:669,-0.02734375
14:49:57:677,-0.02755737
14:49:57:685,-0.02822876
14:49:57:695,-0.02651978
14:49:57:703,-0.02661133
14:49:57:714,-0.02624512
14:49:57:722,-0.02835083
14:49:57:731,-0.02868652
14:49:57:740,-0.03018188
14:49:57:748,-0.02865601
14:49:57:757,-0.02767944
14:49:57:765,-0.02716064
14:49:57:773,-0.02734375
14:49:57:782,-0.02716064
14:49:57:790,-0.0269165
14:49:57:799,-0.02709961
14:49:57:807,-0.02740479
14:49:57:817,-0.02658081
14:49:57:825,-0.02633667
14:49:57:834,-0.02749634
14:49:57:843,-0.02713013
14:49:57:852,-0.02731323
14:49:57:859,-0.02728271
14:49:57:868,-0.02740479
14:49:57:876,-0.02746582
14:49:57:883,-0.02670288
14:49:57:894,-0.02557373
14:49:57:901,-0.0249939
14:49:57:909,-0.02484131
14:49:57:917,-0.02401733
14:49:57:925,-0.02435303
14:49:57:936,-0.02456665
14:49:57:943,-0.02468872
14:49:57:954,-0.02496338
14:49:57:961,-0.02536011
14:49:57:969,-0.02587891
14:49:57:978,-0.02520752
14:49:57:987,-0.02523804
14:49:57:996,-0.02508545
14:49:58:004,-0.02423096
14:49:58:014,-0.02438354
